PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
217466	2359998	Need anything from Target?	Need anything from target?	112130138	1474830960275	1474830960349	y	89
217466	2359998	Need anything from Target?	Need anything from target?	112130142	1474830960443	1474830960531	t	84
217466	2359998	Need anything from Target?	Need anything from target?	112130144	1474830960531	1474830960637	h	72
217466	2359998	Need anything from Target?	Need anything from target?	112130149	1474830960600	1474830960733	i	73
217466	2359998	Need anything from Target?	Need anything from target?	112130154	1474830960713	1474830960799	n	78
217466	2359998	Need anything from Target?	Need anything from target?	112130159	1474830960799	1474830960852	g	71
217466	2359998	Need anything from Target?	Need anything from target?	112130165	1474830960852	1474830960963	 	32
217466	2359998	Need anything from Target?	Need anything from target?	112130171	1474830960963	1474830961054	f	70
217466	2359998	Need anything from Target?	Need anything from target?	112130176	1474830961129	1474830961220	r	82
217466	2359998	Need anything from Target?	Need anything from target?	112130181	1474830961184	1474830961333	o	79
217466	2359998	Need anything from Target?	Need anything from target?	112130184	1474830961266	1474830961389	m	77
217466	2359998	Need anything from Target?	Need anything from target?	112130187	1474830961333	1474830961456	 	32
217466	2359998	Need anything from Target?	Need anything from target?	112130192	1474830961456	1474830961579	t	84
217466	2359998	Need anything from Target?	Need anything from target?	112130194	1474830961579	1474830961697	a	65
217466	2359998	Need anything from Target?	Need anything from target?	112130198	1474830961848	1474830961933	r	82
217466	2359998	Need anything from Target?	Need anything from target?	112130271	1474830962023	1474830962174	g	71
217466	2359998	Need anything from Target?	Need anything from target?	112130274	1474830962174	1474830962376	e	69
217466	2359998	Need anything from Target?	Need anything from target?	112130279	1474830962676	1474830962813	y	84
217466	2359998	Need anything from Target?	Need anything from target?	112130283	1474830962750	1474830963236	SHIFT	16
217466	2359998	Need anything from Target?	Need anything from target?	112130287	1474830963347	1474830963434	BKSP	8
217466	2359998	Need anything from Target?	Need anything from target?	112130290	1474830963543	1474830963721	SHIFT	16
217466	2359998	Need anything from Target?	Need anything from target?	112130277	1474830963668	1474830963752	?	191
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130420	1474830967140	1474830968006	SHIFT	16
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130422	1474830967919	1474830968006	M	77
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130424	1474830968100	1474830968205	a	65
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130425	1474830968189	1474830968302	r	82
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130426	1474830968302	1474830968389	i	73
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130427	1474830968451	1474830968625	s	83
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130440	1474830968569	1474830968707	a	65
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130443	1474830968664	1474830968770	 	32
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130449	1474830968801	1474830968921	s	83
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130453	1474830968936	1474830969053	e	69
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130456	1474830969116	1474830969140	n	66
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130528	1474830969184	1474830969304	t	84
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130531	1474830969950	1474830970009	BKSP	8
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130537	1474830970087	1474830970158	BKSP	8
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130541	1474830970268	1474830970372	BKSP	8
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130545	1474830970562	1474830970641	n	78
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130549	1474830970641	1474830970710	t	84
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130555	1474830970710	1474830970825	 	32
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130560	1474830970825	1474830970907	t	84
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130562	1474830970936	1474830971023	h	72
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130566	1474830971023	1474830971126	e	69
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130572	1474830971075	1474830971175	 	32
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130576	1474830971175	1474830971324	i	73
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130651	1474830971288	1474830971405	n	78
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130653	1474830971484	1474830971543	c	67
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130654	1474830971844	1474830971956	BKSP	8
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130655	1474830971956	1474830972058	v	86
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130656	1474830972073	1474830972221	o	79
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130657	1474830972173	1474830972291	i	73
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130660	1474830972556	1474830972700	c	67
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130662	1474830972674	1474830972790	e	69
217466	2360003	Marisa sent the invoices.	Marisa sent the invoices	112130664	1474830972868	1474830972991	s	83
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130769	1474830975238	1474830975926	SHIFT	16
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130770	1474830975820	1474830975926	T	84
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130772	1474830976052	1474830976128	h	72
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130774	1474830976128	1474830976292	a	65
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130776	1474830976540	1474830976709	n	78
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130795	1474830976660	1474830976816	k	75
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130796	1474830976752	1474830976885	s	83
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130798	1474830976847	1474830976961	 	32
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130800	1474830977196	1474830977383	SHIFT	16
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130802	1474830977332	1474830977383	I	73
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130803	1474830977445	1474830977581	 	32
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130817	1474830977561	1474830977630	n	78
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130819	1474830977677	1474830977794	e	69
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130821	1474830977861	1474830977999	e	69
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130822	1474830977946	1474830978062	d	68
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130823	1474830978124	1474830978284	e	69
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130828	1474830978245	1474830978364	d	68
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130831	1474830978331	1474830978445	 	32
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130833	1474830978460	1474830978597	t	84
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130837	1474830978564	1474830978663	h	72
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130840	1474830978663	1474830978782	a	65
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130865	1474830978718	1474830978848	t	84
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130870	1474830978782	1474830978881	 	32
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130874	1474830978975	1474830979101	t	84
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130880	1474830979066	1474830979181	o	79
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130886	1474830979247	1474830979380	d	68
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130933	1474830979364	1474830979497	a	65
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130938	1474830979497	1474830979582	y	89
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130942	1474830979895	1474830980316	SHIFT	16
217466	2360010	Thanks I needed that today!	Thanks I needed that today!	112130946	1474830980211	1474830980316	!	49
